,SHRP_ID,STATE_CODE,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,AADT_ALL_VEHIC,MEPDG_TRANS_CRACK_LENGTH_AC,Mean_IRI,IRI_condition,year,initial_IRI,AADT,crack,construction_time
1739,0117,51,2004-11-15,1.1606000183999998,0.9547999858,-1.0,58.77,1.0577000020999998,2.0,2004,0.6350999952,,58.77,18
1756,0117,55,2004-10-19,1.2920000074,1.132800007,-1.0,-1.0,1.2124000071999999,2.0,2004,0.6350999952,,,18
1630,0117,4,2005-03-15,0.6138000012,1.3546000004,-1.0,52.05,0.9842000008,2.0,2005,0.6350999952,,52.05,17
1638,0117,5,2005-04-06,1.196200037,1.0076000092,-1.0,75.425,1.1019000231,2.0,2005,0.6350999952,,75.425,17
1660,0117,26,2005-04-21,1.0589999914,0.7629999996000001,-1.0,36.95,0.9109999955,2.0,2005,0.6350999952,,36.95,17
1680,0117,30,2005-06-04,0.8599999904000001,1.0995999932,-1.0,161.02941176470588,0.9797999918,2.0,2005,0.6350999952,,161.02941176470588,17
1720,0117,48,2005-01-21,0.9563999894,1.11559999,-1.0,8.354545454545455,1.0359999897,2.0,2005,0.6350999952,,8.354545454545455,17
1721,0117,48,2005-12-02,1.1362000228,1.0905999898,-1.0,8.354545454545455,1.1134000063,2.0,2005,0.6350999952,,8.354545454545455,17
1757,0117,55,2005-09-12,1.5559999942,1.344200015,-1.0,-1.0,1.4501000045999999,2.0,2005,0.6350999952,,,17
1631,0117,4,2006-03-27,0.6758000016000001,1.5888000012,-1.0,52.05,1.1323000014,2.0,2006,0.6350999952,,52.05,16
1643,0117,22,2006-08-07,0.7461999894,0.7643999934,-1.0,31.2,0.7552999914,2.0,2006,0.6350999952,,31.2,16
1661,0117,26,2006-06-02,1.0253999946,0.7775999903999999,-1.0,36.95,0.9014999925,2.0,2006,0.6350999952,,36.95,16
1740,0117,51,2006-12-02,1.1307999848,0.9787999986,-1.0,58.77,1.0547999917,2.0,2006,0.6350999952,,58.77,16
1639,0117,5,2007-05-22,1.2380000114,0.9899999974,-1.0,75.425,1.1140000044,2.0,2007,0.6350999952,,75.425,15
1644,0117,22,2007-09-25,0.638800001,0.6567999962,-1.0,31.2,0.6477999986,2.0,2007,0.6350999952,,31.2,15
1707,0117,40,2007-04-11,1.2266000034,1.1008000134,-1.0,17.692857142857143,1.1637000084,2.0,2007,0.6350999952,,17.692857142857143,15
1722,0117,48,2007-03-19,1.1104000092,1.193999982,-1.0,8.354545454545455,1.1521999956,2.0,2007,0.6350999952,,8.354545454545455,15
1640,0117,5,2008-09-21,1.1157999754,1.1883999942,-1.0,75.425,1.1520999848,2.0,2008,0.6350999952,,75.425,14
1645,0117,22,2008-04-09,0.69200000175,0.67100001875,-1.0,31.2,0.68150001025,2.0,2008,0.6350999952,,31.2,14
1662,0117,26,2008-04-22,1.0638000012,0.8472000002,-1.0,36.95,0.9555000007,2.0,2008,0.6350999952,,36.95,14
1681,0117,30,2008-07-26,0.8261999964000001,1.0256000044,-1.0,161.02941176470588,0.9259000004,2.0,2008,0.6350999952,,161.02941176470588,14
1708,0117,40,2008-04-30,1.2403999804,1.068200016,-1.0,17.692857142857143,1.1542999982,2.0,2008,0.6350999952,,17.692857142857143,14
1741,0117,51,2008-10-23,1.1121999742,1.0046000006,-1.0,58.77,1.0583999874,2.0,2008,0.6350999952,,58.77,14
1758,0117,55,2008-06-07,1.5318000076,1.2342000008,-1.0,-1.0,1.3830000042,2.0,2008,0.6350999952,,,14
1663,0117,26,2009-10-14,1.1047999858000002,0.889199996,-1.0,36.95,0.9969999909,2.0,2009,0.6350999952,,36.95,13
1682,0117,30,2009-07-18,0.8001999976,1.0168000102,-1.0,161.02941176470588,0.9085000039000001,2.0,2009,0.6350999952,,161.02941176470588,13
1742,0117,51,2009-11-17,1.2134000062,1.0148000002,-1.0,58.77,1.1141000032,2.0,2009,0.6350999952,,58.77,13
1646,0117,22,2010-02-03,0.8558000085999999,0.9003999828,-1.0,31.2,0.8780999957,2.0,2010,0.6350999952,,31.2,12
1664,0117,26,2010-08-10,1.1351999758,0.887199998,-1.0,36.95,1.0111999869,2.0,2010,0.6350999952,,36.95,12
1683,0117,30,2010-07-16,0.7871999975999999,0.8851999998,-1.0,161.02941176470588,0.8361999987,2.0,2010,0.6350999952,,161.02941176470588,12
1709,0117,40,2010-03-16,1.2104000094,1.190199971,-1.0,17.692857142857143,1.2002999902,2.0,2010,0.6350999952,,17.692857142857143,12
1743,0117,51,2010-07-13,1.0549999952,1.0095999954,-1.0,58.77,1.0322999952999998,2.0,2010,0.6350999952,,58.77,12
1647,0117,22,2011-03-16,0.7274000168,0.7444000004,-1.0,31.2,0.7359000086,2.0,2011,0.6350999952,,31.2,11
1665,0117,26,2011-08-24,1.1194000006,0.899399996,-1.0,36.95,1.0093999983,2.0,2011,0.6350999952,,36.95,11
1684,0117,30,2011-07-21,0.7924000144,0.8134000062,-1.0,161.02941176470588,0.8029000102999999,2.0,2011,0.6350999952,,161.02941176470588,11
1710,0117,40,2011-03-05,1.250999999,1.194200015,-1.0,17.692857142857143,1.222600007,2.0,2011,0.6350999952,,17.692857142857143,11
1744,0117,51,2011-07-13,0.7906000016,0.8080000162000001,-1.0,58.77,0.7993000089,2.0,2011,0.6350999952,,58.77,11
1648,0117,22,2012-01-16,0.7213999986,0.7205999970000001,-1.0,31.2,0.7209999978000001,2.0,2012,0.6350999952,,31.2,10
1666,0117,26,2012-04-25,1.0860000134,0.909800005,-1.0,36.95,0.9979000092000001,2.0,2012,0.6350999952,,36.95,10
1667,0117,26,2012-09-11,0.4163999975999999,0.4149999974,-1.0,36.95,0.4156999975,2.0,2012,0.6350999952,,36.95,10
1685,0117,30,2012-09-15,0.7909999937500001,0.85699999325,-1.0,161.02941176470588,0.8239999935,2.0,2012,0.6350999952,,161.02941176470588,10
1745,0117,51,2012-03-27,0.8064000008000001,0.8477999926,-1.0,58.77,0.8270999967000001,2.0,2012,0.6350999952,,58.77,10
1649,0117,22,2013-09-05,0.7173999906,0.7465999962,-1.0,31.2,0.7319999934,2.0,2013,0.6350999952,,31.2,9
1668,0117,26,2013-07-23,0.4298000036,0.4286000072,-1.0,36.95,0.42920000540000003,2.0,2013,0.6350999952,,36.95,9
1686,0117,30,2013-07-16,0.8105999948000001,0.7844000222,-1.0,161.02941176470588,0.7975000085000001,2.0,2013,0.6350999952,,161.02941176470588,9
1711,0117,40,2013-04-26,1.3942000148,1.0854000092,-1.0,17.692857142857143,1.239800012,2.0,2013,0.6350999952,,17.692857142857143,9
1650,0117,22,2014-11-11,0.7766000152,0.762199998,-1.0,31.2,0.7694000066,2.0,2014,0.6350999952,,31.2,8
1669,0117,26,2014-08-01,0.508400005,0.4831999956,-1.0,36.95,0.49580000030000004,2.0,2014,0.6350999952,,36.95,8
1687,0117,30,2014-10-14,0.8103999972,0.7771999958,-1.0,161.02941176470588,0.7937999965,2.0,2014,0.6350999952,,161.02941176470588,8
1746,0117,51,2014-05-22,0.8855999946,0.8368000031999999,-1.0,58.77,0.8611999989,2.0,2014,0.6350999952,,58.77,8
1688,0117,30,2015-04-23,0.8241999866,0.7889999868,-1.0,161.02941176470588,0.8065999867,2.0,2015,0.6350999952,,161.02941176470588,7
1651,0117,22,2016-10-13,0.8001999974,0.7245999934,-1.0,31.2,0.7623999954,2.0,2016,0.6350999952,,31.2,6
1670,0117,26,2016-06-07,0.5348000049999999,0.5112000108,-1.0,36.95,0.5230000078999999,2.0,2016,0.6350999952,,36.95,6
1689,0117,30,2016-04-30,0.8030000092,0.7796000004,-1.0,161.02941176470588,0.7913000048000001,2.0,2016,0.6350999952,,161.02941176470588,6
1690,0117,30,2016-08-25,0.6939999938,0.654399991,-1.0,161.02941176470588,0.6741999924,2.0,2016,0.6350999952,,161.02941176470588,6
1712,0117,40,2016-03-22,0.5792000053999999,0.6176000116,-1.0,17.692857142857143,0.5984000085,2.0,2016,0.6350999952,,17.692857142857143,6
1747,0117,51,2016-06-11,0.869599998,0.8142000079999999,-1.0,58.77,0.8419000029999999,2.0,2016,0.6350999952,,58.77,6
1671,0117,26,2017-05-25,0.5345999956,0.5210000038,-1.0,36.95,0.5277999997,2.0,2017,0.6350999952,,36.95,5
1748,0117,51,2018-05-11,0.8799999952,0.8654000044,-1.0,58.77,0.8726999998,2.0,2018,0.6350999952,,58.77,4
1759,0118,4,1994-01-27,0.5712000014,1.0660000084,-1.0,5.51,0.8186000049000001,2.0,1994,0.8186000049000001,,5.51,28
1760,0118,4,1995-02-27,0.5269999982,1.0054000022,-1.0,5.51,0.7662000002,2.0,1995,0.8186000049000001,,5.51,27
1772,0118,5,1995-07-07,0.748600006,0.7570000052,-1.0,70.2625,0.7528000055999999,2.0,1995,0.8186000049000001,,70.2625,27
1829,0118,31,1995-11-01,1.1097999812,1.1660000084,-1.0,-1.0,1.1378999948,2.0,1995,0.8186000049000001,,,27
1792,0118,26,1996-12-30,1.1586000202000002,0.8767999886,-1.0,5.328571428571428,1.0177000044,2.0,1996,0.8186000049000001,,5.328571428571428,26
1830,0118,31,1996-04-17,1.3153999804,1.2876000164,-1.0,-1.0,1.3014999984000002,2.0,1996,0.8186000049000001,,,26
1861,0118,51,1996-04-24,1.0910000084,0.9894000054,-1.0,82.39000000000001,1.0402000069,2.0,1996,0.8186000049000001,,82.39000000000001,26
1862,0118,51,1996-12-03,1.0776000022,1.0076000096,-1.0,82.39000000000001,1.0426000059,2.0,1996,0.8186000049000001,,82.39000000000001,26
1761,0118,4,1997-01-23,0.5340000032000001,1.1030000210000002,-1.0,5.51,0.8185000121000001,2.0,1997,0.8186000049000001,,5.51,25
1773,0118,5,1997-07-01,0.7848000048,0.7262000082,-1.0,70.2625,0.7555000064999999,2.0,1997,0.8186000049000001,,70.2625,25
1781,0118,22,1997-11-17,0.8142000079999999,0.6452000022,-1.0,69.36250000000001,0.7297000051,2.0,1997,0.8186000049000001,,69.36250000000001,25
1793,0118,26,1997-04-16,0.8555999994000001,0.8810000062000001,-1.0,5.328571428571428,0.8683000028000001,2.0,1997,0.8186000049000001,,5.328571428571428,25
1794,0118,26,1997-06-25,0.9864000082,0.96960001,-1.0,5.328571428571428,0.9780000091,2.0,1997,0.8186000049000001,,5.328571428571428,25
1831,0118,31,1997-02-18,1.3501999856,1.284800005,-1.0,-1.0,1.3174999953,2.0,1997,0.8186000049000001,,,25
1838,0118,40,1997-11-19,1.0992000102,0.7822000028,-1.0,90.04285714285716,0.9407000065,2.0,1997,0.8186000049000001,,90.04285714285716,25
1851,0118,48,1997-09-08,0.7832000135999999,0.9574000002,-1.0,7.045454545454546,0.8703000069,2.0,1997,0.8186000049000001,,7.045454545454546,25
1863,0118,51,1997-10-09,1.0733999968,1.0302000044,-1.0,82.39000000000001,1.0518000006000001,2.0,1997,0.8186000049000001,,82.39000000000001,25
1887,0118,55,1997-12-01,0.6304000138,0.6934000134,-1.0,-1.0,0.6619000136,2.0,1997,0.8186000049000001,,,25
1762,0118,4,1998-04-08,0.5518000006,1.041200018,-1.0,5.51,0.7965000093000001,2.0,1998,0.8186000049000001,,5.51,24
1763,0118,4,1998-12-04,0.5336000084,1.0761999848,-1.0,5.51,0.8048999965999999,2.0,1998,0.8186000049000001,,5.51,24
1795,0118,26,1998-10-27,1.1095999956,1.1913999798,-1.0,5.328571428571428,1.1504999877,2.0,1998,0.8186000049000001,,5.328571428571428,24
1811,0118,30,1998-11-19,0.577999997,0.5305999992,-1.0,44.80625,0.5542999981000001,2.0,1998,0.8186000049000001,,44.80625,24
1832,0118,31,1998-05-16,1.3691999912,1.2874000072,-1.0,-1.0,1.3282999992,2.0,1998,0.8186000049000001,,,24
1852,0118,48,1998-04-02,0.780799985,0.9365999936,-1.0,7.045454545454546,0.8586999893,2.0,1998,0.8186000049000001,,7.045454545454546,24
1864,0118,51,1998-01-16,1.0532000064,1.055799985,-1.0,82.39000000000001,1.0544999957,2.0,1998,0.8186000049000001,,82.39000000000001,24
1865,0118,51,1998-05-20,1.071600008,1.0333999872,-1.0,82.39000000000001,1.0524999976,2.0,1998,0.8186000049000001,,82.39000000000001,24
1866,0118,51,1998-07-23,1.0882000446,1.0536000016,-1.0,82.39000000000001,1.0709000231,2.0,1998,0.8186000049000001,,82.39000000000001,24
1867,0118,51,1998-10-29,1.1007999898,1.0323999884,-1.0,82.39000000000001,1.0665999891,2.0,1998,0.8186000049000001,,82.39000000000001,24
1888,0118,55,1998-09-26,0.7478000046,0.7667999982,-1.0,-1.0,0.7573000014,2.0,1998,0.8186000049000001,,,24
1764,0118,4,1999-11-17,0.5727999926,1.109799981,-1.0,5.51,0.8412999868000001,2.0,1999,0.8186000049000001,,5.51,23
1796,0118,26,1999-04-08,1.2038000106,1.209799981,-1.0,5.328571428571428,1.2067999958,2.0,1999,0.8186000049000001,,5.328571428571428,23
1812,0118,30,1999-05-22,0.589199996,0.5302000045999999,-1.0,44.80625,0.5597000002999999,2.0,1999,0.8186000049000001,,44.80625,23
1833,0118,31,1999-05-07,1.3270000222,1.2905999659999998,-1.0,-1.0,1.3087999941,2.0,1999,0.8186000049000001,,,23
1834,0118,31,1999-10-13,1.4220000028,1.1974000214,-1.0,-1.0,1.3097000121,2.0,1999,0.8186000049000001,,,23
1839,0118,40,1999-11-03,1.1180000068,0.8527999875999999,-1.0,90.04285714285716,0.9853999971999999,2.0,1999,0.8186000049000001,,90.04285714285716,23
1853,0118,48,1999-12-10,0.8419999958,0.997000003,-1.0,7.045454545454546,0.9194999993999999,2.0,1999,0.8186000049000001,,7.045454545454546,23
1868,0118,51,1999-12-17,1.1111999988,1.0088000178,-1.0,82.39000000000001,1.0600000083,2.0,1999,0.8186000049000001,,82.39000000000001,23
1889,0118,55,1999-04-18,0.7108000038,0.7570000052,-1.0,-1.0,0.7339000044999999,2.0,1999,0.8186000049000001,,,23
1765,0118,4,2000-12-19,0.5677999974000001,1.1796000242,-1.0,5.51,0.8737000108,2.0,2000,0.8186000049000001,,5.51,22
1797,0118,26,2000-04-19,1.359199977,1.2332000016,-1.0,5.328571428571428,1.2961999893,2.0,2000,0.8186000049000001,,5.328571428571428,22
1813,0118,30,2000-07-10,0.6154000044,0.5319999932,-1.0,44.80625,0.5736999988,2.0,2000,0.8186000049000001,,44.80625,22
1835,0118,31,2000-03-20,1.3213999988,1.2969999792,-1.0,-1.0,1.3091999890000001,2.0,2000,0.8186000049000001,,,22
1854,0118,48,2000-05-09,0.8720000027999999,0.9690000058,-1.0,7.045454545454546,0.9205000043,2.0,2000,0.8186000049000001,,7.045454545454546,22
1869,0118,51,2000-11-07,1.1267999888,1.0302000046,-1.0,82.39000000000001,1.0784999967,2.0,2000,0.8186000049000001,,82.39000000000001,22
1890,0118,55,2000-04-26,0.7835999964,0.8407999992,-1.0,-1.0,0.8121999978000001,2.0,2000,0.8186000049000001,,,22
1766,0118,4,2001-11-06,0.576400006,1.5263999702,-1.0,5.51,1.0513999881,2.0,2001,0.8186000049000001,,5.51,21
1774,0118,5,2001-01-22,0.8924000026,0.8362000106,-1.0,70.2625,0.8643000066,2.0,2001,0.8186000049000001,,70.2625,21
1814,0118,30,2001-08-10,0.592600012,0.540999997,-1.0,44.80625,0.5668000045,2.0,2001,0.8186000049000001,,44.80625,21
1836,0118,31,2001-05-16,1.167200017,0.9982000112,-1.0,-1.0,1.0827000141,2.0,2001,0.8186000049000001,,,21
1840,0118,40,2001-01-04,1.1895999668,0.8562000036,-1.0,90.04285714285716,1.0228999852,2.0,2001,0.8186000049000001,,90.04285714285716,21
1841,0118,40,2001-10-11,1.1904000044,0.9003999948000001,-1.0,90.04285714285716,1.0453999996,2.0,2001,0.8186000049000001,,90.04285714285716,21
1855,0118,48,2001-04-24,0.8421999934000001,0.9741999982,-1.0,7.045454545454546,0.9081999958,2.0,2001,0.8186000049000001,,7.045454545454546,21
1856,0118,48,2001-10-17,0.7444000006,0.8099999908000001,-1.0,7.045454545454546,0.7771999957,2.0,2001,0.8186000049000001,,7.045454545454546,21
1870,0118,51,2001-05-23,1.1546000004,1.0434000252,-1.0,82.39000000000001,1.0990000128,2.0,2001,0.8186000049000001,,82.39000000000001,21
1871,0118,51,2001-07-13,1.156000018,1.028600025,-1.0,82.39000000000001,1.0923000215,2.0,2001,0.8186000049000001,,82.39000000000001,21
1891,0118,55,2001-07-19,0.8558000088,0.9566000102,-1.0,-1.0,0.9062000095,2.0,2001,0.8186000049000001,,,21
1767,0118,4,2002-02-20,0.5840000034,1.596200037,-1.0,5.51,1.0901000202,2.0,2002,0.8186000049000001,,5.51,20
1775,0118,5,2002-04-01,0.9700000168,0.8805999873999999,-1.0,70.2625,0.9253000021,2.0,2002,0.8186000049000001,,70.2625,20
1798,0118,26,2002-05-29,1.5628000022,1.2733999967999998,-1.0,5.328571428571428,1.4180999994999999,2.0,2002,0.8186000049000001,,5.328571428571428,20
1815,0118,30,2002-09-25,0.6133999944,0.5666000126,-1.0,44.80625,0.5900000035,2.0,2002,0.8186000049000001,,44.80625,20
1837,0118,31,2002-04-24,1.009799993,0.8592000005999999,-1.0,-1.0,0.9344999967999998,2.0,2002,0.8186000049000001,,,20
1842,0118,40,2002-10-07,1.1175999881999998,0.8917999982,-1.0,90.04285714285716,1.0046999932,2.0,2002,0.8186000049000001,,90.04285714285716,20
1872,0118,51,2002-01-16,1.125999999,1.0420000076,-1.0,82.39000000000001,1.0840000033,2.0,2002,0.8186000049000001,,82.39000000000001,20
1873,0118,51,2002-05-22,1.1548000094000002,1.0210000038,-1.0,82.39000000000001,1.0879000066,2.0,2002,0.8186000049000001,,82.39000000000001,20
1874,0118,51,2002-09-17,1.1390000106,1.0565999986,-1.0,82.39000000000001,1.0978000046,2.0,2002,0.8186000049000001,,82.39000000000001,20
1892,0118,55,2002-05-10,0.9967999934,1.0529999972,-1.0,-1.0,1.0248999953,2.0,2002,0.8186000049000001,,,20
1768,0118,4,2003-03-02,0.81960001,1.0039999842,-1.0,5.51,0.9117999971,2.0,2003,0.8186000049000001,,5.51,19
1776,0118,5,2003-04-23,0.9003999950000001,0.930000007,-1.0,70.2625,0.9152000010000001,2.0,2003,0.8186000049000001,,70.2625,19
1816,0118,30,2003-08-27,0.6519999982,0.5926,-1.0,44.80625,0.6222999991,2.0,2003,0.8186000049000001,,44.80625,19
1843,0118,40,2003-11-20,1.1062000274,0.9054000018,-1.0,90.04285714285716,1.0058000146,2.0,2003,0.8186000049000001,,90.04285714285716,19
1857,0118,48,2003-05-21,1.10940001,1.1948000192,-1.0,7.045454545454546,1.1521000146,2.0,2003,0.8186000049000001,,7.045454545454546,19
1875,0118,51,2003-05-31,1.1453999996,1.0394000289999998,-1.0,82.39000000000001,1.0924000142999999,2.0,2003,0.8186000049000001,,82.39000000000001,19
1876,0118,51,2003-08-24,1.1740000248,1.0526000022,-1.0,82.39000000000001,1.1133000135,2.0,2003,0.8186000049000001,,82.39000000000001,19
1893,0118,55,2003-04-15,0.8554000022,1.0252000212,-1.0,-1.0,0.9403000117,2.0,2003,0.8186000049000001,,,19
1769,0118,4,2004-03-10,0.8133999941999999,1.1649999856000002,-1.0,5.51,0.9891999899,2.0,2004,0.8186000049000001,,5.51,18
1777,0118,5,2004-03-19,1.1121999861999998,0.8657999994000001,-1.0,70.2625,0.9889999928,2.0,2004,0.8186000049000001,,70.2625,18
1782,0118,22,2004-10-16,0.8255999921999999,0.7789999961999999,-1.0,69.36250000000001,0.8022999942,2.0,2004,0.8186000049000001,,69.36250000000001,18
1817,0118,30,2004-07-21,0.6342000006,0.5967999936,-1.0,44.80625,0.6154999971,2.0,2004,0.8186000049000001,,44.80625,18
1818,0118,30,2004-08-16,0.6879999996,0.663199997,-1.0,44.80625,0.6755999983000001,2.0,2004,0.8186000049000001,,44.80625,18
1844,0118,40,2004-06-21,1.1068000076,0.8972000002,-1.0,90.04285714285716,1.0020000039,2.0,2004,0.8186000049000001,,90.04285714285716,18
1877,0118,51,2004-11-15,1.175000024,1.1201999904000002,-1.0,82.39000000000001,1.1476000072,2.0,2004,0.8186000049000001,,82.39000000000001,18
1894,0118,55,2004-10-19,1.0949999928,1.168599987,-1.0,-1.0,1.1317999899,2.0,2004,0.8186000049000001,,,18
1770,0118,4,2005-03-15,0.8582000018,0.9921999932,-1.0,5.51,0.9251999975,2.0,2005,0.8186000049000001,,5.51,17
1778,0118,5,2005-04-06,0.9423999904,0.9461999894,-1.0,70.2625,0.9442999899,2.0,2005,0.8186000049000001,,70.2625,17
1799,0118,26,2005-04-21,1.1758000136,0.9607999922,-1.0,5.328571428571428,1.0683000029,2.0,2005,0.8186000049000001,,5.328571428571428,17
1819,0118,30,2005-06-04,0.6425999998,0.714199996,-1.0,44.80625,0.6783999978999999,2.0,2005,0.8186000049000001,,44.80625,17
1858,0118,48,2005-01-21,1.1353999852,1.191199994,-1.0,7.045454545454546,1.1632999896,2.0,2005,0.8186000049000001,,7.045454545454546,17
1859,0118,48,2005-12-02,1.250200033,1.181000018,-1.0,7.045454545454546,1.2156000255000001,2.0,2005,0.8186000049000001,,7.045454545454546,17
1895,0118,55,2005-09-12,1.6084000108,1.316999984,-1.0,-1.0,1.4626999974000001,2.0,2005,0.8186000049000001,,,17
1771,0118,4,2006-03-27,0.8746000051999999,1.0469999792,-1.0,5.51,0.9607999921999999,2.0,2006,0.8186000049000001,,5.51,16
1783,0118,22,2006-08-07,0.929000008,0.8310000062,-1.0,69.36250000000001,0.8800000071,2.0,2006,0.8186000049000001,,69.36250000000001,16
1800,0118,26,2006-06-02,1.1913999794,0.9717999816,-1.0,5.328571428571428,1.0815999805,2.0,2006,0.8186000049000001,,5.328571428571428,16
1878,0118,51,2006-12-02,1.22099998,1.069999981,-1.0,82.39000000000001,1.1454999805,2.0,2006,0.8186000049000001,,82.39000000000001,16
1779,0118,5,2007-05-22,1.054000008,1.009799993,-1.0,70.2625,1.0319000004999999,2.0,2007,0.8186000049000001,,70.2625,15
1784,0118,22,2007-09-25,0.7577999948,0.7486000062,-1.0,69.36250000000001,0.7532000005,2.0,2007,0.8186000049000001,,69.36250000000001,15
1845,0118,40,2007-04-11,1.1756000042,0.8818000076000001,-1.0,90.04285714285716,1.0287000059000002,2.0,2007,0.8186000049000001,,90.04285714285716,15
1860,0118,48,2007-03-19,1.3180000066,1.2533999682,-1.0,7.045454545454546,1.2856999874000001,2.0,2007,0.8186000049000001,,7.045454545454546,15
1780,0118,5,2008-09-21,0.9837999942,1.0551999928,-1.0,70.2625,1.0194999935,2.0,2008,0.8186000049000001,,70.2625,14
1785,0118,22,2008-04-09,0.7659999926666666,0.7463333209999999,-1.0,69.36250000000001,0.7561666568333333,2.0,2008,0.8186000049000001,,69.36250000000001,14
1801,0118,26,2008-04-22,1.253999996,1.0012000202,-1.0,5.328571428571428,1.1276000081,2.0,2008,0.8186000049000001,,5.328571428571428,14
1820,0118,30,2008-07-26,0.660800004,0.6884000064,-1.0,44.80625,0.6746000052000001,2.0,2008,0.8186000049000001,,44.80625,14
1846,0118,40,2008-04-30,1.1640000104,0.9049999952,-1.0,90.04285714285716,1.0345000028,2.0,2008,0.8186000049000001,,90.04285714285716,14
1879,0118,51,2008-10-23,1.2174000024,1.0895999908,-1.0,82.39000000000001,1.1534999966,2.0,2008,0.8186000049000001,,82.39000000000001,14
1896,0118,55,2008-06-07,1.052399993,1.393599987,-1.0,-1.0,1.22299999,2.0,2008,0.8186000049000001,,,14
1802,0118,26,2009-10-14,1.3021999838,0.9972000002,-1.0,5.328571428571428,1.149699992,2.0,2009,0.8186000049000001,,5.328571428571428,13
1821,0118,30,2009-07-18,0.6603999970000001,0.7351999878,-1.0,44.80625,0.6977999924,2.0,2009,0.8186000049000001,,44.80625,13
1880,0118,51,2009-11-17,1.2390000106,1.1281999826,-1.0,82.39000000000001,1.1835999966,2.0,2009,0.8186000049000001,,82.39000000000001,13
1786,0118,22,2010-02-03,1.2179999828,1.255799997,-1.0,69.36250000000001,1.2368999899,2.0,2010,0.8186000049000001,,69.36250000000001,12
1803,0118,26,2010-08-10,1.3414000272,1.0201999904,-1.0,5.328571428571428,1.1808000088,2.0,2010,0.8186000049000001,,5.328571428571428,12
1822,0118,30,2010-07-16,0.6944000124,0.7202000024,-1.0,44.80625,0.7073000074,2.0,2010,0.8186000049000001,,44.80625,12
1847,0118,40,2010-03-16,1.1207999706,0.938200009,-1.0,90.04285714285716,1.0294999898000001,2.0,2010,0.8186000049000001,,90.04285714285716,12
1881,0118,51,2010-07-13,1.2779999971999998,1.1457999942,-1.0,82.39000000000001,1.2118999956999998,2.0,2010,0.8186000049000001,,82.39000000000001,12
1787,0118,22,2011-03-16,0.8296000005999999,0.7640000108,-1.0,69.36250000000001,0.7968000057,2.0,2011,0.8186000049000001,,69.36250000000001,11
1804,0118,26,2011-08-24,1.3398000002,1.0046000004,-1.0,5.328571428571428,1.1722000003,2.0,2011,0.8186000049000001,,5.328571428571428,11
1823,0118,30,2011-07-21,0.6820000054,0.7346000076,-1.0,44.80625,0.7083000065,2.0,2011,0.8186000049000001,,44.80625,11
1848,0118,40,2011-03-05,1.1144000294,0.954000008,-1.0,90.04285714285716,1.0342000187,2.0,2011,0.8186000049000001,,90.04285714285716,11
1882,0118,51,2011-07-13,0.7261999963999999,0.7414000036,-1.0,82.39000000000001,0.7338,2.0,2011,0.8186000049000001,,82.39000000000001,11
1788,0118,22,2012-01-16,0.873600006,0.7916000008,-1.0,69.36250000000001,0.8326000034000001,2.0,2012,0.8186000049000001,,69.36250000000001,10
