SHRP_ID,STATE_CODE,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH
0105,12,2009-05-08,1.0836000084,1.1782000066
0105,12,2010-02-06,1.1735999942,1.2240000009999998
0105,12,2012-02-24,1.1115999697999999,1.1265999794
0105,19,1993-10-15,1.0098000167999999,1.0542000057999998
0105,19,1995-02-15,1.1630000113999999,1.104999995
0105,19,1996-04-16,1.4329999923999999,1.2376000166
0105,19,1997-09-25,1.3788000108,1.3102000236
0105,19,1998-10-13,1.4217999936,1.3138000010000002
0105,19,1999-07-19,1.4759999988,1.3791999816
0105,19,2000-05-22,1.499399972,1.3736000058
0105,19,2001-05-29,1.7697500287499999,1.58624997725
0105,19,2001-08-06,1.5415999891999999,1.3506000042
0105,19,2002-11-22,1.4953999996,1.422600007
0105,19,2004-09-22,1.6115999697999999,1.6990000008
0105,20,1994-05-13,0.8089999914,0.984799993
0105,20,1995-02-18,1.0322000026000002,1.1213999987999999
0105,20,1996-04-23,1.1988000156,1.362199974
0105,20,1997-02-13,1.4691999912,1.4615999938
0105,20,1998-08-21,1.9446000338,2.1829999924
0105,20,1999-03-21,2.6343999864,2.2801999569999998
0105,20,2000-03-17,2.2672000409999997,2.1611999512
0105,20,2001-05-12,2.7671999929999997,2.7052000046
0105,20,2004-03-15,1.3958000181999999,1.0494000077999999
0105,32,1997-04-22,0.6401999948,0.8203999994
0105,32,1997-11-18,0.6271999952,0.8365999937999999
0105,32,1998-08-28,0.6373999952,0.8271999954
0105,32,1999-10-16,0.6713999986,0.7708000062
0105,32,2000-06-14,0.6633999944,0.7460000038
0105,32,2001-06-19,0.6538000108,0.7567999958
0105,32,2002-06-10,0.6585999964,0.7478000046
0105,32,2002-07-31,0.6353999974000001,0.7649999976
0105,32,2003-10-13,0.630400002,0.7684000016
0105,32,2004-04-15,0.6260000108,0.7832000018
0105,35,1997-03-11,0.5480000018,0.5879999996
0105,35,2000-05-21,0.6694000005999999,0.6011999966
0105,35,2001-05-04,0.7450000048,0.6565999982
0105,35,2003-01-09,0.9586000086,0.8835999965999999
0105,35,2004-06-09,1.1817999602,0.9322000027999999
0105,35,2005-03-11,1.1727999688000001,1.0696000097999998
0105,35,2006-04-24,0.9991999986,0.9776000022
0105,39,1996-08-14,1.0639999866,1.111999965
0105,39,1996-12-27,1.9194000006,1.6322000028
0105,39,1997-12-08,2.1823999882,1.982799983
0106,1,1994-08-25,0.5537999988,0.940200007
0106,1,1996-01-10,0.6027999996,0.5607999922
0106,1,1997-07-03,0.655400002,0.5707999946
0106,1,1998-01-27,0.7149999976,0.5939999938
0106,1,1999-09-28,0.735800004,0.6541999936
0106,1,2001-03-14,0.7447999954,0.6332000016
0106,1,2002-03-10,0.6997999906000001,0.6197999954
0106,1,2003-01-29,0.7831999898,0.681799996
0106,1,2004-04-27,0.7943999888000001,0.6916000008000001
0106,1,2005-05-04,0.8009999992000001,0.7269999979999999
0106,10,1997-06-10,0.8163999914,0.6763999937999999
0106,10,1997-09-29,0.7231999992,0.6500000002
0106,10,1998-02-25,0.7696000098,0.644599998
0106,10,1998-05-13,0.7658000114,0.6528000115999999
0106,10,1998-07-28,0.735799992,0.6697999954
0106,10,1998-11-05,0.7870000122,0.6639999986
0106,10,2000-12-06,0.7614000080000001,0.664199996
0106,10,2001-07-12,0.7358000041999999,0.6481999992
0106,10,2002-04-26,0.7343999984,0.6541999813999999
0106,10,2002-12-07,0.7757999896,0.6697999954
0106,10,2003-08-21,0.760399997,0.6610000013999999
0106,10,2004-11-08,0.7392000078,0.6909999966
0106,10,2005-08-17,0.7408000111999999,0.6959999918
0106,10,2006-06-13,0.7640000104,0.7239999892
0106,12,1997-01-27,0.5536000016,0.641600001
0106,12,2000-09-11,0.5182000042,0.6547999858
0106,12,2001-07-27,0.5143999816,0.6582000018
0106,12,2002-10-28,0.5682000042,0.6901999950000001
0106,12,2003-07-25,0.5888000014,0.6729999898
0106,12,2004-04-05,0.6021999956,0.7294000030000001
0106,12,2005-04-26,0.6194000006,0.7181999922
0106,12,2006-07-26,0.6508000016,0.8335999968
0106,12,2008-09-03,0.789200008,0.9851999758
0106,12,2009-05-08,0.7643999934,0.8926000000000001
0106,12,2010-02-06,0.8231999994000001,1.0310000181999999
0106,12,2012-02-24,0.7856000066,0.9217999936
0106,19,1993-10-15,0.9366000056000001,0.8812000034
0106,19,1995-02-15,0.9607999921999999,0.9525999904000001
0106,19,1996-04-16,1.2624000072,1.0592000008
0106,19,1997-09-25,1.103799987,1.1163999798
0106,19,1998-10-13,1.1299999954,1.1809999703999998
0106,19,1999-07-19,1.2053999666,1.2117999792
0106,19,2000-05-22,1.2095999715999999,1.1680000066
0106,19,2001-05-29,1.3223999978,1.3055999994
0106,19,2001-08-06,1.2782000066,1.3399999858
0106,19,2002-11-22,1.2054000137999998,1.2763999938
0106,19,2004-09-22,1.3982000114000002,1.3364000084
0106,20,1994-05-13,0.7163999916,0.8066000104000001
0106,20,1995-02-18,0.8194000006,0.8296000001999999
0106,20,1996-04-23,0.913200009,0.9330000042
0106,20,1998-08-21,1.0978000164,1.2441999676
0106,20,1999-03-21,1.0904000044,1.2122000216
0106,20,2000-03-17,1.441999984,1.6934000016
0106,20,2001-05-12,1.6084000109999999,1.4572000026
0106,20,2004-03-15,0.6602,0.5636000038
0106,32,1997-04-22,0.6143999934,0.7183999896
0106,32,1997-11-18,0.6052000046,0.6898000002
0106,32,1998-08-28,0.6222000006,0.7392000078000001
0106,32,1999-10-16,0.5932000042000001,0.7491999866000001
0106,32,2000-06-14,0.5735999944,0.7388000012
0106,32,2001-06-19,0.5852000117999999,0.7353999974
0106,32,2002-06-10,0.5884000062,0.7242000104
0106,32,2002-07-31,0.5801999928,0.7237999914
0106,32,2003-10-13,0.6031999946,0.6975999952
0106,32,2004-04-15,0.5974000098000001,0.7116000058
0106,32,2004-08-04,0.6059999944,0.7110000016000001
